01 146429 05/03/13 12:46 U 0003 00 P 
01 943510 05/03/13 12:46 U 0003 00 P 
01 001484 05/03/13 12:47 U 0003 00 P 
01 128728 05/03/13 12:49 U 0003 00 P 
01 201608 05/03/13 13:00 U 0003 00 P 
01 115106 05/03/13 13:00 U 0003 00 P 
01 102961 05/03/13 13:00 U 0003 00 P 
01 134516 05/03/13 13:01 U 0003 00 P 
01 135811 05/03/13 13:01 U 0003 00 P 
01 163141 05/03/13 13:01 U 0003 00 P 
01 117638 05/03/13 13:01 I 0003 00 P 
01 117638 05/03/13 13:01 U 0003 00 P 
01 252833 05/03/13 13:01 U 0003 00 P 
01 136214 05/03/13 13:01 U 0003 00 P 
01 721465 05/03/13 13:01 U 0003 00 P 
01 115716 05/03/13 13:03 U 0003 00 P 
01 103823 05/03/13 13:03 U 0003 00 P 
01 116784 05/03/13 13:03 U 0003 00 P 
01 514918 05/03/13 13:03 U 0003 00 P 
01 129871 05/03/13 13:03 U 0003 00 P 
01 113751 05/03/13 13:03 U 0003 00 P 
01 116204 05/03/13 13:03 U 0003 00 P 
01 163906 05/03/13 13:03 U 0003 00 P 
01 127697 05/03/13 13:04 U 0003 00 P 
01 145384 05/03/13 13:04 U 0003 00 P 
01 162019 05/03/13 13:04 U 0003 00 P 
01 149475 05/03/13 13:05 U 0003 00 P 
01 162139 05/03/13 13:05 I 0003 00 P 
01 233448 05/03/13 13:08 U 0003 00 P 
01 118852 05/03/13 13:13 I 0003 00 P 
01 749129 05/03/13 13:14 I 0003 00 P 
01 763398 05/03/13 13:16 U 0003 00 P 
01 118157 05/03/13 13:16 I 0003 00 P 
01 162994 05/03/13 13:16 I 0003 00 P 
01 103255 05/03/13 13:19 U 0003 00 P 
01 252833 05/03/13 13:22 I 0003 00 P 
01 233016 05/03/13 13:22 I 0003 00 P 
01 146429 05/03/13 13:22 I 0003 00 P 
01 133856 05/03/13 13:26 U 0003 00 P 
01 117638 05/03/13 13:29 I 0003 00 P 
01 233448 05/03/13 13:32 I 0003 00 P 
01 128728 05/03/13 13:33 I 0003 00 P 
01 116784 05/03/13 13:39 I 0003 00 P 
01 943510 05/03/13 13:39 I 0003 00 P 
01 103255 05/03/13 13:40 I 0003 00 P 
01 101373 05/03/13 13:41 U 0003 00 P 
01 339751 05/03/13 13:41 U 0003 00 P 
01 001484 05/03/13 13:42 I 0003 00 P 
01 249481 05/03/13 13:44 U 0003 00 P 
01 113751 05/03/13 13:44 I 0003 00 P 
01 748802 05/03/13 13:45 I 0003 00 P 
01 163141 05/03/13 13:46 I 0003 00 P 
01 115106 05/03/13 13:49 I 0003 00 P 
01 145384 05/03/13 13:50 I 0003 00 P 
01 127697 05/03/13 13:50 I 0003 00 P 
01 135811 05/03/13 13:52 U 0003 00 P 
01 135811 05/03/13 13:52 I 0003 00 P 
01 134516 05/03/13 13:52 I 0003 00 P 
01 102961 05/03/13 13:52 I 0003 00 P 
01 201608 05/03/13 13:52 I 0003 00 P 
01 133856 05/03/13 13:52 I 0003 00 P 
01 129871 05/03/13 13:52 I 0003 00 P 
01 162019 05/03/13 13:52 I 0003 00 P 
01 721465 05/03/13 13:52 I 0003 00 P 
01 136214 05/03/13 13:52 I 0003 00 P 
01 115716 05/03/13 13:56 I 0003 00 P 
01 116204 05/03/13 13:56 I 0003 00 P 
01 141827 05/03/13 13:56 I 0003 00 P 
01 103823 05/03/13 13:57 I 0003 00 P 
01 163906 05/03/13 13:58 I 0003 00 P 
01 514918 05/03/13 13:59 I 0003 00 P 
01 339751 05/03/13 14:20 I 0003 00 P 
01 101373 05/03/13 14:21 I 0003 00 P 
01 118157 05/03/13 15:31 U 0003 00 P 
01 163906 05/03/13 16:02 U 0003 00 P 
01 721465 05/03/13 16:43 U 0003 00 P 
01 162139 05/03/13 16:49 U 0003 00 P 
01 001484 05/03/13 16:52 U 0003 00 P 
01 233448 05/03/13 17:00 U 0003 00 P 
01 115106 05/03/13 17:00 U 0003 00 P 
01 146429 05/03/13 17:00 U 0003 00 P 
01 145384 05/03/13 17:00 U 0003 00 P 
01 127697 05/03/13 17:00 U 0003 00 P 
01 103255 05/03/13 17:00 U 0003 00 P 
01 162994 05/03/13 17:01 U 0003 00 P 
01 943510 05/03/13 17:01 U 0003 00 P 
01 136214 05/03/13 17:01 U 0003 00 P 
01 103823 05/03/13 17:01 U 0003 00 P 
01 129871 05/03/13 17:03 U 0003 00 P 
01 141827 05/03/13 17:06 U 0003 00 P 
01 117638 05/03/13 17:08 U 0003 00 P 
01 163141 05/03/13 17:16 U 0003 00 P 
01 102961 05/03/13 17:17 U 0003 00 P 
01 252833 05/03/13 17:30 U 0003 00 P 
01 749129 05/03/13 17:41 U 0003 00 P 
01 162019 05/03/13 17:41 U 0003 00 P 
01 113751 05/03/13 17:46 U 0003 00 P 
01 135811 05/03/13 17:47 U 0003 00 P 
01 118852 05/03/13 18:01 U 0003 00 P 
01 131969 05/03/13 18:03 U 0003 00 P 
01 201608 05/03/13 18:07 U 0003 00 P 
01 233016 05/03/13 18:14 U 0003 00 P 
01 128728 05/03/13 18:20 U 0003 00 P 
01 514918 05/03/13 18:35 U 0003 00 P 
01 748802 05/03/13 18:36 U 0003 00 P 
01 116784 05/03/13 18:51 U 0003 00 P 
01 115716 05/03/13 19:07 U 0003 00 P 
01 101373 05/03/13 19:08 U 0003 00 P 
01 116204 05/03/13 19:11 U 0003 00 P 
01 134516 05/03/13 19:30 U 0003 00 P 
01 339751 05/03/13 19:55 U 0003 00 P 
01 149475 06/03/13 06:37 I 0003 00 P 
01 162019 06/03/13 06:43 I 0003 00 P 
01 133856 06/03/13 06:45 I 0003 00 P 
01 136214 06/03/13 07:26 I 0003 00 P 
01 145384 06/03/13 07:28 I 0003 00 P 
01 103823 06/03/13 07:47 I 0003 00 P 
01 763398 06/03/13 07:49 I 0003 00 P 
01 141827 06/03/13 07:49 I 0003 00 P 
01 102961 06/03/13 07:50 I 0003 00 P 
01 943510 06/03/13 07:52 I 0003 00 P 
01 127697 06/03/13 07:53 I 0003 00 P 
01 721465 06/03/13 07:54 I 0003 00 P 
01 233448 06/03/13 07:55 I 0003 00 P 
01 115106 06/03/13 07:56 I 0003 00 P 
01 129871 06/03/13 07:57 I 0003 00 P 
01 101373 06/03/13 08:03 I 0003 00 P 
01 118157 06/03/13 08:04 I 0003 00 P 
01 163906 06/03/13 08:04 I 0003 00 P 
01 162994 06/03/13 08:10 I 0003 00 P 
01 146429 06/03/13 08:14 I 0003 00 P 
01 117638 06/03/13 08:23 I 0003 00 P 
01 512951 06/03/13 08:24 I 0003 00 P 
01 163141 06/03/13 08:25 I 0003 00 P 
01 133162 06/03/13 08:28 I 0003 00 P 
01 135811 06/03/13 08:36 I 0003 00 P 
01 514918 06/03/13 08:40 I 0003 00 P 
01 201608 06/03/13 08:41 I 0003 00 P 
01 131969 06/03/13 08:42 I 0003 00 P 
01 116204 06/03/13 08:44 I 0003 00 P 
01 162139 06/03/13 08:45 I 0003 00 P 
01 249481 06/03/13 08:45 I 0003 00 P 
01 115716 06/03/13 08:49 I 0003 00 P 
01 203507 06/03/13 08:54 I 0003 00 P 
01 252833 06/03/13 08:58 I 0003 00 P 
01 134516 06/03/13 09:04 I 0003 00 P 
01 233016 06/03/13 09:05 I 0003 00 P 
01 749129 06/03/13 09:10 I 0003 00 P 
01 118852 06/03/13 09:11 I 0003 00 P 
01 115656 06/03/13 09:29 I 0003 00 P 
01 128728 06/03/13 09:29 I 0003 00 P 
01 339751 06/03/13 09:31 I 0003 00 P 
01 748802 06/03/13 09:37 I 0003 00 P 
01 001484 06/03/13 09:43 I 0003 00 P 
01 116784 06/03/13 11:08 I 0003 00 P 
01 749129 06/03/13 12:22 U 0003 00 P 
01 162994 06/03/13 12:31 U 0003 00 P 
01 133162 06/03/13 12:39 U 0003 00 P 
01 118157 06/03/13 12:46 U 0003 00 P 
01 146429 06/03/13 12:46 U 0003 00 P 
01 233448 06/03/13 12:46 U 0003 00 P 
01 133856 06/03/13 12:46 U 0003 00 P 
01 721465 06/03/13 12:47 U 0003 00 P 
01 001484 06/03/13 12:47 U 0003 00 P 
01 748802 06/03/13 12:50 U 0003 00 P 
01 763398 06/03/13 12:53 U 0003 00 P 
01 128728 06/03/13 12:57 U 0003 00 P 
01 127697 06/03/13 13:00 U 0003 00 P 
01 115106 06/03/13 13:00 U 0003 00 P 
01 163141 06/03/13 13:01 U 0003 00 P 
01 134516 06/03/13 13:01 U 0003 00 P 
01 102961 06/03/13 13:01 U 0003 00 P 
01 118852 06/03/13 13:01 U 0003 00 P 
01 514918 06/03/13 13:02 U 0003 00 P 
01 943510 06/03/13 13:02 U 0003 00 P 
01 162139 06/03/13 13:02 U 0003 00 P 
01 113751 06/03/13 13:02 U 0003 00 P 
01 103823 06/03/13 13:02 U 0003 00 P 
01 117638 06/03/13 13:02 U 0003 00 P 
01 162994 06/03/13 13:02 I 0003 00 P 
01 141827 06/03/13 13:02 U 0003 00 P 
01 135811 06/03/13 13:03 U 0003 00 P 
01 201608 06/03/13 13:03 U 0003 00 P 
01 149475 06/03/13 13:04 U 0003 00 P 
01 116784 06/03/13 13:04 U 0003 00 P 
01 129871 06/03/13 13:04 U 0003 00 P 
01 136214 06/03/13 13:05 U 0003 00 P 
01 115656 06/03/13 13:05 U 0003 00 P 
01 252833 06/03/13 13:05 U 0003 00 P 
01 233016 06/03/13 13:05 U 0003 00 P 
01 339751 06/03/13 13:05 U 0003 00 P 
01 162019 06/03/13 13:08 U 0003 00 P 
01 145384 06/03/13 13:09 U 0003 00 P 
01 512951 06/03/13 13:17 U 0003 00 P 
01 249481 06/03/13 13:20 U 0003 00 P 
01 233448 06/03/13 13:20 I 0003 00 P 
01 721465 06/03/13 13:20 I 0003 00 P 
01 117638 06/03/13 13:21 I 0003 00 P 
01 136214 06/03/13 13:25 I 0003 00 P 
01 252833 06/03/13 13:29 I 0003 00 P 
01 233016 06/03/13 13:29 I 0003 00 P 
01 146429 06/03/13 13:30 I 0003 00 P 
01 133856 06/03/13 13:30 I 0003 00 P 
01 131969 06/03/13 13:30 I 0003 00 P 
01 103255 06/03/13 13:30 U 0003 00 P 
01 163906 06/03/13 13:33 U 0003 00 P 
01 748802 06/03/13 13:36 I 0003 00 P 
01 118157 06/03/13 13:36 I 0003 00 P 
01 162139 06/03/13 13:36 I 0003 00 P 
01 001484 06/03/13 13:36 I 0003 00 P 
01 763398 06/03/13 13:36 I 0003 00 P 
01 118852 06/03/13 13:38 I 0003 00 P 
01 128728 06/03/13 13:41 I 0003 00 P 
01 162019 06/03/13 13:46 I 0003 00 P 
01 163141 06/03/13 13:46 I 0003 00 P 
01 129871 06/03/13 13:47 I 0003 00 P 
01 943510 06/03/13 13:47 I 0003 00 P 
01 115656 06/03/13 13:48 I 0003 00 P 
01 339751 06/03/13 13:48 I 0003 00 P 
01 113751 06/03/13 13:49 I 0003 00 P 
01 145384 06/03/13 13:49 I 0003 00 P 
01 115106 06/03/13 13:49 I 0003 00 P 
01 103823 06/03/13 13:49 I 0003 00 P 
01 127697 06/03/13 13:49 I 0003 00 P 
01 141827 06/03/13 13:51 I 0003 00 P 
01 163906 06/03/13 13:51 I 0003 00 P 
01 134516 06/03/13 13:54 I 0003 00 P 
01 135811 06/03/13 13:54 I 0003 00 P 
01 102961 06/03/13 13:56 I 0003 00 P 
01 201608 06/03/13 13:56 I 0003 00 P 
01 514918 06/03/13 13:58 I 0003 00 P 
01 116784 06/03/13 14:00 I 0003 00 P 
01 512951 06/03/13 14:01 I 0003 00 P 
01 749129 06/03/13 14:16 I 0003 00 P 
01 763398 06/03/13 14:41 U 0003 00 P 
01 748802 06/03/13 15:04 U 0003 00 P 
01 749129 06/03/13 15:30 U 0003 00 P 
01 118157 06/03/13 15:34 U 0003 00 P 
01 233016 06/03/13 15:41 U 0003 00 P 
01 141827 06/03/13 16:16 U 0003 00 P 
01 721465 06/03/13 16:36 U 0003 00 P 
01 162139 06/03/13 16:47 U 0003 00 P 
01 163906 06/03/13 16:56 U 0003 00 P 
01 127697 06/03/13 17:01 U 0003 00 P 
01 136214 06/03/13 17:01 U 0003 00 P 
01 145384 06/03/13 17:01 U 0003 00 P 
01 233448 06/03/13 17:01 U 0003 00 P 
01 115106 06/03/13 17:01 U 0003 00 P 
01 162994 06/03/13 17:02 U 0003 00 P 
01 943510 06/03/13 17:03 U 0003 00 P 
01 146429 06/03/13 17:15 U 0003 00 P 
01 102961 06/03/13 17:15 U 0003 00 P 
01 203507 06/03/13 17:19 U 0003 00 P 
01 117638 06/03/13 17:30 U 0003 00 P 
01 163141 06/03/13 17:31 U 0003 00 P 
01 001484 06/03/13 17:34 U 0003 00 P 
01 512951 06/03/13 17:37 U 0003 00 P 
01 113751 06/03/13 17:47 U 0003 00 P 
01 135811 06/03/13 17:51 U 0003 00 P 
01 201608 06/03/13 17:55 U 0003 00 P 
01 131969 06/03/13 17:55 U 0003 00 P 
01 514918 06/03/13 18:00 U 0003 00 P 
01 118852 06/03/13 18:11 U 0003 00 P 
01 134516 06/03/13 18:16 U 0003 00 P 
01 252833 06/03/13 18:21 U 0003 00 P 
01 116784 06/03/13 18:22 U 0003 00 P 
01 162019 06/03/13 18:22 U 0003 00 P 
01 103823 06/03/13 18:31 U 0003 00 P 
01 115716 06/03/13 18:34 U 0003 00 P 
01 116204 06/03/13 18:48 U 0003 00 P 
01 128728 06/03/13 19:11 U 0003 00 P 
01 115656 06/03/13 19:41 U 0003 00 P 
01 101373 06/03/13 19:59 U 0003 00 P 
01 339751 06/03/13 20:03 U 0003 00 P 
01 133856 06/03/13 20:43 U 0003 00 P 
01 149475 07/03/13 06:36 I 0003 00 P 
01 162019 07/03/13 06:37 I 0003 00 P 
01 133856 07/03/13 06:44 I 0003 00 P 
01 136214 07/03/13 07:27 I 0003 00 P 
01 145384 07/03/13 07:30 I 0003 00 P 
01 116784 07/03/13 07:45 I 0003 00 P 
01 943510 07/03/13 07:49 I 0003 00 P 
01 127697 07/03/13 07:49 I 0003 00 P 
01 103823 07/03/13 07:52 I 0003 00 P 
01 129871 07/03/13 07:53 I 0003 00 P 
01 115106 07/03/13 07:55 I 0003 00 P 
01 163906 07/03/13 07:58 I 0003 00 P 
01 102961 07/03/13 07:58 I 0003 00 P 
01 118157 07/03/13 08:00 I 0003 00 P 
01 146429 07/03/13 08:00 I 0003 00 P 
01 252833 07/03/13 08:02 I 0003 00 P 
01 162994 07/03/13 08:06 I 0003 00 P 
01 128728 07/03/13 08:08 I 0003 00 P 
01 101373 07/03/13 08:12 I 0003 00 P 
01 763398 07/03/13 08:14 I 0003 00 P 
01 103255 07/03/13 08:14 I 0003 00 P 
01 339751 07/03/13 08:17 I 0003 00 P 
01 512951 07/03/13 08:17 I 0003 00 P 
01 115716 07/03/13 08:17 I 0003 00 P 
01 133162 07/03/13 08:29 I 0003 00 P 
01 163141 07/03/13 08:39 I 0003 00 P 
01 162139 07/03/13 08:41 I 0003 00 P 
01 514918 07/03/13 08:41 I 0003 00 P 
01 117638 07/03/13 08:43 I 0003 00 P 
01 721465 07/03/13 08:44 I 0003 00 P 
01 001484 07/03/13 08:50 I 0003 00 P 
01 131969 07/03/13 08:52 I 0003 00 P 
01 201608 07/03/13 08:56 I 0003 00 P 
01 233016 07/03/13 09:00 I 0003 00 P 
01 749129 07/03/13 09:00 I 0003 00 P 
01 118852 07/03/13 09:22 I 0003 00 P 
01 748802 07/03/13 09:24 I 0003 00 P 
01 115656 07/03/13 09:29 I 0003 00 P 
01 134516 07/03/13 09:53 I 0003 00 P 
01 135811 07/03/13 11:54 I 0003 00 P 
01 102961 07/03/13 12:02 U 0003 00 P 
01 116204 07/03/13 12:09 I 0003 00 P 
01 133162 07/03/13 12:33 U 0003 00 P 
01 749129 07/03/13 12:33 U 0003 00 P 
01 162994 07/03/13 12:34 U 0003 00 P 
01 252833 07/03/13 12:45 U 0003 00 P 
01 146429 07/03/13 12:46 U 0003 00 P 
01 118157 07/03/13 12:46 U 0003 00 P 
01 128728 07/03/13 12:51 U 0003 00 P 
01 103255 07/03/13 13:00 U 0003 00 P 
01 115106 07/03/13 13:00 U 0003 00 P 
01 118852 07/03/13 13:01 U 0003 00 P 
01 514918 07/03/13 13:01 U 0003 00 P 
01 136214 07/03/13 13:01 U 0003 00 P 
01 162139 07/03/13 13:01 U 0003 00 P 
01 163141 07/03/13 13:01 U 0003 00 P 
01 943510 07/03/13 13:01 U 0003 00 P 
01 134516 07/03/13 13:01 U 0003 00 P 
01 129871 07/03/13 13:01 U 0003 00 P 
01 135811 07/03/13 13:03 U 0003 00 P 
01 127697 07/03/13 13:03 U 0003 00 P 
01 113751 07/03/13 13:03 U 0003 00 P 
01 149475 07/03/13 13:04 U 0003 00 P 
01 748802 07/03/13 13:04 U 0003 00 P 
01 145384 07/03/13 13:05 U 0003 00 P 
01 103823 07/03/13 13:05 U 0003 00 P 
01 512951 07/03/13 13:06 U 0003 00 P 
01 117638 07/03/13 13:08 U 0003 00 P 
01 233016 07/03/13 13:12 U 0003 00 P 
01 162994 07/03/13 13:13 I 0003 00 P 
01 249481 07/03/13 13:18 I 0003 00 P 
01 763398 07/03/13 13:20 U 0003 00 P 
01 339751 07/03/13 13:21 U 0003 00 P 
01 115656 07/03/13 13:21 U 0003 00 P 
01 162019 07/03/13 13:24 U 0003 00 P 
01 117638 07/03/13 13:27 I 0003 00 P 
01 162139 07/03/13 13:27 I 0003 00 P 
01 146429 07/03/13 13:28 I 0003 00 P 
01 118157 07/03/13 13:31 I 0003 00 P 
01 163906 07/03/13 13:34 U 0003 00 P 
01 136214 07/03/13 13:36 I 0003 00 P 
01 118852 07/03/13 13:39 I 0003 00 P 
01 763398 07/03/13 13:40 I 0003 00 P 
01 102961 07/03/13 13:40 I 0003 00 P 
01 748802 07/03/13 13:41 I 0003 00 P 
01 128728 07/03/13 13:41 I 0003 00 P 
01 103255 07/03/13 13:43 I 0003 00 P 
01 233448 07/03/13 13:43 I 0003 00 P 
01 001484 07/03/13 13:43 U 0003 00 P 
01 113751 07/03/13 13:47 I 0003 00 P 
01 103823 07/03/13 13:47 I 0003 00 P 
01 145384 07/03/13 13:48 I 0003 00 P 
01 127697 07/03/13 13:48 I 0003 00 P 
01 129871 07/03/13 13:49 I 0003 00 P 
01 162019 07/03/13 13:49 I 0003 00 P 
01 115106 07/03/13 13:50 I 0003 00 P 
01 163906 07/03/13 13:51 I 0003 00 P 
01 134516 07/03/13 13:51 I 0003 00 P 
01 943510 07/03/13 13:52 I 0003 00 P 
01 163141 07/03/13 13:53 I 0003 00 P 
01 141827 07/03/13 13:54 I 0003 00 P 
01 135811 07/03/13 13:56 I 0003 00 P 
01 512951 07/03/13 13:56 I 0003 00 P 
01 133856 07/03/13 13:56 I 0003 00 P 
01 514918 07/03/13 13:58 I 0003 00 P 
01 749129 07/03/13 14:11 I 0003 00 P 
01 339751 07/03/13 14:15 I 0003 00 P 
01 115656 07/03/13 14:15 I 0003 00 P 
01 252833 07/03/13 14:56 I 0003 00 P 
01 763398 07/03/13 15:17 U 0003 00 P 
01 249481 07/03/13 15:20 U 0003 00 P 
01 749129 07/03/13 15:26 U 0003 00 P 
01 118157 07/03/13 15:32 U 0003 00 P 
01 162139 07/03/13 16:33 U 0003 00 P 
01 136214 07/03/13 17:00 U 0003 00 P 
01 233448 07/03/13 17:00 U 0003 00 P 
01 115106 07/03/13 17:00 U 0003 00 P 
01 145384 07/03/13 17:00 U 0003 00 P 
01 163906 07/03/13 17:01 U 0003 00 P 
01 127697 07/03/13 17:01 U 0003 00 P 
01 141827 07/03/13 17:02 U 0003 00 P 
01 103255 07/03/13 17:02 U 0003 00 P 
01 146429 07/03/13 17:03 U 0003 00 P 
01 943510 07/03/13 17:04 U 0003 00 P 
01 721465 07/03/13 17:05 U 0003 00 P 
01 162994 07/03/13 17:07 U 0003 00 P 
01 117638 07/03/13 17:08 U 0003 00 P 
01 163141 07/03/13 17:16 U 0003 00 P 
01 134516 07/03/13 17:30 U 0003 00 P 
01 129871 07/03/13 17:35 U 0003 00 P 
01 512951 07/03/13 17:41 U 0003 00 P 
01 102961 07/03/13 17:46 U 0003 00 P 
01 113751 07/03/13 17:47 U 0003 00 P 
01 115656 07/03/13 17:58 U 0003 00 P 
01 252833 07/03/13 18:03 U 0003 00 P 
01 201608 07/03/13 18:05 U 0003 00 P 
01 135811 07/03/13 18:06 U 0003 00 P 
01 128728 07/03/13 18:09 U 0003 00 P 
01 131969 07/03/13 18:11 U 0003 00 P 
